SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,201572,0022300300,"DEC 11, 2023",MIL vs. CHI,W,40,6,11,0.545,2,6,0.333,5,6,0.833,2,1,3,3,1,3,1,4,19,-1,1
22023,201572,0022301229,"DEC 07, 2023",MIL vs. IND,L,37,7,17,0.412,3,10,0.3,1,3,0.333,2,4,6,2,0,4,1,5,18,-3,1
22023,201572,0022301201,"DEC 05, 2023",MIL vs. NYK,W,34,4,8,0.5,1,4,0.25,0,0,0.0,2,6,8,3,3,3,0,4,9,28,1
22023,201572,0022300286,"DEC 02, 2023",MIL vs. ATL,W,33,3,7,0.429,1,4,0.25,4,6,0.667,1,1,2,4,0,4,2,2,11,2,1
22023,201572,0022300269,"NOV 30, 2023",MIL @ CHI,L,39,7,12,0.583,6,10,0.6,0,0,0.0,0,4,4,0,0,0,1,5,20,2,1
22023,201572,0022300056,"NOV 28, 2023",MIL @ MIA,W,32,5,10,0.5,0,4,0.0,2,2,1.0,1,3,4,4,0,1,2,4,12,9,1
22023,201572,0022300245,"NOV 26, 2023",MIL vs. POR,W,31,4,11,0.364,2,6,0.333,0,0,0.0,1,5,6,3,3,4,0,3,10,3,1
22023,201572,0022300049,"NOV 24, 2023",MIL vs. WAS,W,32,14,17,0.824,4,7,0.571,7,7,1.0,0,6,6,1,2,3,1,2,39,8,1
22023,201572,0022300228,"NOV 22, 2023",MIL @ BOS,L,34,12,18,0.667,2,5,0.4,2,3,0.667,5,2,7,1,1,1,0,3,28,7,1
22023,201572,0022300219,"NOV 20, 2023",MIL @ WAS,W,32,7,12,0.583,1,4,0.25,1,1,1.0,4,5,9,1,0,5,1,0,16,13,1
22023,201572,0022300205,"NOV 18, 2023",MIL vs. DAL,W,34,3,8,0.375,1,6,0.167,5,5,1.0,0,3,3,0,1,2,0,1,12,8,1
22023,201572,0022300027,"NOV 17, 2023",MIL @ CHA,W,33,7,8,0.875,1,2,0.5,0,0,0.0,2,5,7,2,0,6,1,3,15,30,1
22023,201572,0022300195,"NOV 15, 2023",MIL @ TOR,W,33,4,10,0.4,1,3,0.333,1,1,1.0,2,6,8,4,1,7,0,2,10,26,1
22023,201572,0022300190,"NOV 13, 2023",MIL vs. CHI,W,29,4,8,0.5,2,6,0.333,1,3,0.333,0,5,5,0,0,3,2,3,11,-10,1
22023,201572,0022300173,"NOV 11, 2023",MIL @ ORL,L,21,3,7,0.429,2,5,0.4,1,2,0.5,0,3,3,1,1,2,1,1,9,-7,1
22023,201572,0022300171,"NOV 09, 2023",MIL @ IND,L,29,1,7,0.143,0,4,0.0,0,0,0.0,0,1,1,0,2,3,0,2,2,-15,1
22023,201572,0022300165,"NOV 08, 2023",MIL vs. DET,W,26,5,8,0.625,4,6,0.667,0,0,0.0,0,6,6,0,0,4,3,4,14,4,1
22023,201572,0022300149,"NOV 06, 2023",MIL @ BKN,W,27,2,6,0.333,0,3,0.0,0,0,0.0,4,3,7,2,0,0,0,3,4,-15,1
22023,201572,0022300002,"NOV 03, 2023",MIL vs. NYK,W,36,4,15,0.267,4,10,0.4,1,2,0.5,0,5,5,0,1,9,1,2,13,1,1
22023,201572,0022300116,"NOV 01, 2023",MIL @ TOR,L,17,1,8,0.125,0,4,0.0,4,4,1.0,2,1,3,0,2,1,0,0,6,-22,1
22023,201572,0022300107,"OCT 30, 2023",MIL vs. MIA,W,29,5,9,0.556,1,4,0.25,0,0,0.0,3,4,7,3,1,1,2,3,11,-10,1
22023,201572,0022300097,"OCT 29, 2023",MIL vs. ATL,L,20,5,11,0.455,2,5,0.4,1,1,1.0,1,2,3,1,1,0,0,0,13,-22,1
22023,201572,0022300075,"OCT 26, 2023",MIL vs. PHI,W,29,5,7,0.714,3,4,0.75,0,0,0.0,1,1,2,0,0,0,2,4,13,11,1
22023,1628971,0022301189,"APR 14, 2024",TOR @ MIA,L,20,3,5,0.6,0,1,0.0,0,1,0.0,0,0,0,0,0,0,1,2,6,-16,1
22023,1628971,0022301176,"APR 12, 2024",TOR @ MIA,L,22,5,6,0.833,2,2,1.0,2,2,1.0,0,4,4,4,0,0,2,3,14,-22,1
22023,1628971,0022301146,"APR 09, 2024",TOR vs. IND,L,28,7,12,0.583,0,1,0.0,2,4,0.5,0,3,3,5,0,0,2,0,16,-16,1
22023,1628971,0022301137,"APR 07, 2024",TOR vs. WAS,W,20,4,7,0.571,0,2,0.0,1,2,0.5,0,2,2,1,1,0,0,3,9,-7,1
22023,1628971,0022301094,"APR 02, 2024",TOR vs. LAL,L,28,2,6,0.333,0,2,0.0,1,1,1.0,1,5,6,1,2,0,1,3,5,-12,1
22023,1628971,0022301080,"MAR 31, 2024",TOR vs. PHI,L,34,7,9,0.778,3,4,0.75,1,2,0.5,1,3,4,6,2,0,2,4,18,-13,1
22023,1628971,0022301053,"MAR 27, 2024",TOR vs. NYK,L,20,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,1,0,0,2,1,3,-19,1
22023,1628971,0022301036,"MAR 25, 2024",TOR vs. BKN,L,22,4,7,0.571,1,1,1.0,1,2,0.5,0,2,2,1,1,0,2,2,10,-5,1
22023,1628971,0022301022,"MAR 23, 2024",TOR @ WAS,L,33,5,13,0.385,0,1,0.0,1,3,0.333,5,1,6,3,1,0,3,1,11,-6,1
22023,1628971,0022301012,"MAR 22, 2024",TOR vs. OKC,L,28,4,8,0.5,1,2,0.5,1,2,0.5,0,3,3,5,0,0,2,2,10,-19,1
22023,1628971,0022300999,"MAR 20, 2024",TOR vs. SAC,L,26,3,8,0.375,0,1,0.0,3,3,1.0,2,3,5,6,1,0,4,1,9,-22,1
22023,1628971,0022300979,"MAR 17, 2024",TOR @ ORL,L,23,3,6,0.5,0,1,0.0,6,6,1.0,0,0,0,4,0,0,2,2,12,0,1
22023,1628971,0022300963,"MAR 15, 2024",TOR vs. ORL,L,30,5,8,0.625,2,3,0.667,0,0,0.0,0,4,4,5,1,0,2,2,12,-5,1
22023,1628971,0022300946,"MAR 13, 2024",TOR @ DET,L,33,8,12,0.667,0,0,0.0,1,2,0.5,0,4,4,5,2,1,0,2,17,-16,1
22023,1628971,0022300937,"MAR 11, 2024",TOR @ DEN,L,38,5,14,0.357,1,3,0.333,2,2,1.0,1,9,10,3,0,0,2,2,13,-8,1
22023,1628971,0022300860,"MAR 01, 2024",TOR vs. GSW,L,23,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,1,0,0,2,1,4,-1,1
22023,1628971,0022300844,"FEB 28, 2024",TOR vs. DAL,L,21,0,5,0.0,0,2,0.0,5,5,1.0,3,5,8,3,0,0,0,2,5,-12,1
22023,1628971,0022300829,"FEB 26, 2024",TOR @ IND,W,16,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,-8,1
22023,1628971,0022300804,"FEB 23, 2024",TOR @ ATL,W,32,5,9,0.556,1,2,0.5,1,1,1.0,0,3,3,3,0,1,0,1,12,-1,1
22023,1628971,0022300795,"FEB 22, 2024",TOR vs. BKN,W,25,1,5,0.2,0,3,0.0,4,4,1.0,0,1,1,4,0,0,0,2,6,4,1
22023,1628971,0022300782,"FEB 14, 2024",TOR vs. IND,L,26,5,9,0.556,0,1,0.0,2,2,1.0,0,3,3,3,1,0,1,3,12,-7,1
22023,1628971,0022300764,"FEB 12, 2024",TOR vs. SAS,L,31,5,8,0.625,1,2,0.5,1,1,1.0,1,4,5,4,1,0,1,1,12,-14,1
22023,1628971,0022300756,"FEB 10, 2024",TOR vs. CLE,L,20,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,1,2,-21,1
22023,1628971,0022300744,"FEB 09, 2024",TOR vs. HOU,W,22,5,13,0.385,0,2,0.0,1,1,1.0,2,1,3,0,1,0,1,2,11,-13,1
22023,1628971,0022300726,"FEB 07, 2024",TOR @ CHA,W,22,4,5,0.8,0,0,0.0,4,4,1.0,0,3,3,4,1,0,0,3,12,8,1
22023,1628971,0022300718,"FEB 05, 2024",TOR @ NOP,L,26,4,7,0.571,1,3,0.333,0,0,0.0,1,2,3,3,0,0,1,0,9,-31,1
22023,1628971,0022300710,"FEB 04, 2024",TOR @ OKC,L,18,0,4,0.0,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,0,2,2,1
22023,1628971,0022300692,"FEB 02, 2024",TOR @ HOU,L,26,2,9,0.222,1,2,0.5,0,0,0.0,1,4,5,4,2,2,1,1,5,-13,1
22023,1628971,0022300672,"JAN 30, 2024",TOR @ CHI,W,38,7,13,0.538,1,3,0.333,4,4,1.0,1,6,7,3,3,2,2,3,19,18,1
22023,1628971,0022300653,"JAN 28, 2024",TOR @ ATL,L,37,4,12,0.333,1,2,0.5,2,2,1.0,4,5,9,2,2,1,0,4,11,-22,1
22023,1628971,0022300637,"JAN 26, 2024",TOR vs. LAC,L,32,4,8,0.5,1,2,0.5,0,0,0.0,2,7,9,2,0,1,3,3,9,-9,1
22023,1628971,0022300609,"JAN 22, 2024",TOR vs. MEM,L,21,3,5,0.6,1,2,0.5,0,0,0.0,0,3,3,2,0,0,2,3,7,-1,1
22023,1628971,0022300596,"JAN 20, 2024",TOR @ NYK,L,22,3,8,0.375,0,2,0.0,2,2,1.0,1,2,3,0,1,1,2,2,8,-15,1
22023,1628971,0022300580,"JAN 18, 2024",TOR vs. CHI,L,25,7,10,0.7,1,3,0.333,0,0,0.0,2,5,7,1,1,0,0,4,15,11,1
22023,1628971,0022300550,"JAN 14, 2024",IND @ DEN,L,33,8,16,0.5,1,2,0.5,1,3,0.333,5,5,10,6,3,0,2,3,18,-13,1
22023,1628971,0022300533,"JAN 12, 2024",IND @ ATL,W,21,5,9,0.556,2,3,0.667,0,0,0.0,0,1,1,4,0,0,2,0,12,8,1
22023,1628971,0022300520,"JAN 10, 2024",IND vs. WAS,W,27,5,11,0.455,1,2,0.5,5,5,1.0,0,9,9,6,1,1,0,2,16,-3,1
22023,1628971,0022300507,"JAN 08, 2024",IND vs. BOS,W,21,1,6,0.167,1,1,1.0,4,4,1.0,0,2,2,2,1,0,0,1,7,1,1
22023,1628971,0022300480,"JAN 05, 2024",IND vs. ATL,W,22,8,9,0.889,1,1,1.0,0,0,0.0,0,3,3,2,0,0,2,1,17,25,1
22023,1628971,0022300466,"JAN 03, 2024",IND vs. MIL,W,28,5,7,0.714,0,1,0.0,5,6,0.833,0,5,5,2,0,0,4,6,15,4,1
22023,1628971,0022300377,"DEC 21, 2023",IND @ MEM,L,28,1,4,0.25,0,1,0.0,2,2,1.0,1,3,4,2,0,1,0,4,4,-6,1
22023,1628971,0022300365,"DEC 20, 2023",IND vs. CHA,W,28,3,6,0.5,0,1,0.0,0,0,0.0,0,5,5,6,0,0,0,3,6,34,1
22023,1628971,0022300350,"DEC 18, 2023",IND vs. LAC,L,20,4,11,0.364,0,4,0.0,3,3,1.0,3,1,4,3,1,0,2,4,11,-26,1
22023,1628971,0022300338,"DEC 16, 2023",IND @ MIN,L,27,8,14,0.571,1,3,0.333,0,0,0.0,1,4,5,2,0,1,3,1,17,-20,1
22023,1628971,0022300328,"DEC 15, 2023",IND @ WAS,L,23,2,7,0.286,0,2,0.0,0,0,0.0,0,2,2,1,1,0,1,4,4,-5,1
22023,1628971,0022300315,"DEC 13, 2023",IND @ MIL,L,27,4,10,0.4,0,3,0.0,1,4,0.25,3,5,8,9,2,0,1,2,9,2,1
22023,1628971,0022300293,"DEC 11, 2023",IND @ DET,W,37,4,11,0.364,0,4,0.0,3,4,0.75,3,6,9,0,2,0,1,3,11,8,1
22023,1628971,0022301229,"DEC 07, 2023",IND @ MIL,W,28,3,9,0.333,0,1,0.0,4,4,1.0,0,3,3,1,1,0,1,2,10,-5,1
22023,1628971,0022301202,"DEC 04, 2023",IND vs. BOS,W,36,3,10,0.3,1,3,0.333,6,7,0.857,0,8,8,4,3,0,3,4,13,2,1
22023,1628971,0022300284,"DEC 02, 2023",IND @ MIA,W,37,11,16,0.688,4,6,0.667,4,5,0.8,0,4,4,2,0,0,1,0,30,20,1
22023,1628971,0022300267,"NOV 30, 2023",IND @ MIA,L,32,5,9,0.556,0,2,0.0,5,7,0.714,1,5,6,3,0,0,0,1,15,-6,1
22023,1628971,0022300254,"NOV 27, 2023",IND vs. POR,L,33,5,10,0.5,1,5,0.2,0,0,0.0,0,3,3,3,2,0,2,4,11,2,1
22023,1628971,0022300047,"NOV 24, 2023",IND vs. DET,W,37,3,10,0.3,0,3,0.0,4,5,0.8,0,4,4,5,3,0,0,3,10,26,1
22023,1628971,0022300230,"NOV 22, 2023",IND vs. TOR,L,34,5,9,0.556,1,4,0.25,3,3,1.0,0,4,4,3,2,0,3,4,14,8,1
22023,1628971,0022300039,"NOV 21, 2023",IND @ ATL,W,30,5,10,0.5,2,5,0.4,1,2,0.5,0,0,0,3,2,0,2,4,13,-1,1
22023,1628971,0022300209,"NOV 19, 2023",IND vs. ORL,L,22,4,7,0.571,1,2,0.5,2,2,1.0,0,5,5,1,0,1,1,3,11,-20,1
22023,1628971,0022300019,"NOV 14, 2023",IND @ PHI,W,36,5,11,0.455,0,2,0.0,4,4,1.0,0,5,5,3,1,0,0,4,14,9,1
22023,1628971,0022300180,"NOV 12, 2023",IND @ PHI,L,31,3,5,0.6,0,1,0.0,3,4,0.75,2,2,4,3,0,2,0,1,9,-6,1
22023,1628971,0022300171,"NOV 09, 2023",IND vs. MIL,W,38,3,9,0.333,1,4,0.25,4,4,1.0,2,7,9,7,2,1,2,0,11,15,1
22023,1628971,0022300158,"NOV 08, 2023",IND vs. UTA,W,32,4,11,0.364,1,4,0.25,0,0,0.0,0,4,4,0,2,1,2,2,9,13,1
22023,1628971,0022300146,"NOV 06, 2023",IND vs. SAS,W,24,3,7,0.429,1,3,0.333,0,0,0.0,0,5,5,4,0,0,0,1,7,21,1
22023,1628971,0022300133,"NOV 04, 2023",IND vs. CHA,L,32,3,8,0.375,1,4,0.25,0,0,0.0,0,1,1,6,2,0,0,3,7,7,1
22023,1628971,0022300001,"NOV 03, 2023",IND vs. CLE,W,37,8,15,0.533,3,6,0.5,0,0,0.0,1,6,7,2,0,0,2,2,19,9,1
22023,1628971,0022300118,"NOV 01, 2023",IND @ BOS,L,21,1,6,0.167,0,3,0.0,1,2,0.5,0,1,1,1,1,0,0,1,3,-25,1
22023,1628971,0022300102,"OCT 30, 2023",IND vs. CHI,L,37,6,12,0.5,3,6,0.5,0,0,0.0,2,5,7,1,1,0,3,2,15,-13,1
22023,1628971,0022300091,"OCT 28, 2023",IND @ CLE,W,32,3,8,0.375,0,1,0.0,0,0,0.0,0,4,4,2,1,0,0,3,6,0,1
22023,1628971,0022300064,"OCT 25, 2023",IND vs. WAS,W,27,8,11,0.727,6,8,0.75,2,2,1.0,1,2,3,1,1,0,1,3,24,15,1
22023,1628981,0022301188,"APR 14, 2024",ATL @ IND,L,21,3,5,0.6,0,0,0.0,6,6,1.0,0,2,2,1,0,0,1,2,12,-24,1
22023,1628981,0022301178,"APR 12, 2024",ATL @ MIN,L,22,6,9,0.667,0,0,0.0,2,5,0.4,1,4,5,2,0,0,2,5,14,-7,1
22023,1628981,0022301159,"APR 10, 2024",ATL vs. CHA,L,25,1,3,0.333,0,0,0.0,3,6,0.5,0,6,6,0,0,0,2,5,5,-14,1
22023,1628981,0022301147,"APR 09, 2024",ATL vs. MIA,L,21,4,5,0.8,0,0,0.0,4,4,1.0,0,4,4,0,0,0,0,2,12,5,1
22023,1628981,0022301130,"APR 06, 2024",ATL @ DEN,L,18,3,9,0.333,0,0,0.0,0,0,0.0,2,4,6,2,0,0,1,5,6,-28,1
22023,1628981,0022301124,"APR 04, 2024",ATL @ DAL,L,19,3,6,0.5,0,0,0.0,4,6,0.667,1,4,5,2,1,1,1,2,10,11,1
22023,1628981,0022301104,"APR 03, 2024",ATL vs. DET,W,18,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,1,0,4,0,-22,1
22023,1628981,0022301091,"APR 01, 2024",ATL @ CHI,W,22,4,6,0.667,0,0,0.0,2,3,0.667,1,3,4,4,1,0,2,4,10,0,1
22023,1628981,0022301076,"MAR 30, 2024",ATL vs. MIL,L,21,4,7,0.571,0,0,0.0,2,3,0.667,2,2,4,2,0,1,1,4,10,-3,1
22023,1628981,0022301060,"MAR 28, 2024",ATL vs. BOS,W,20,3,3,1.0,0,0,0.0,0,1,0.0,1,3,4,2,1,1,0,3,6,1,1
22023,1628981,0022301051,"MAR 27, 2024",ATL vs. POR,W,21,2,4,0.5,0,0,0.0,3,4,0.75,3,6,9,1,2,2,5,5,7,7,1
22023,1628981,0022301034,"MAR 25, 2024",ATL vs. BOS,W,19,6,7,0.857,0,0,0.0,1,2,0.5,2,1,3,3,0,0,2,3,13,-4,1
22023,1628981,0022301021,"MAR 23, 2024",ATL vs. CHA,W,26,11,14,0.786,0,1,0.0,3,4,0.75,4,2,6,1,1,1,0,4,25,19,1
22023,1628981,0022301010,"MAR 21, 2024",ATL @ PHX,L,4,1,2,0.5,0,0,0.0,2,2,1.0,2,1,3,0,0,0,0,0,4,-6,1
22023,1628981,0022300990,"MAR 18, 2024",ATL @ LAL,L,9,1,3,0.333,0,0,0.0,3,4,0.75,2,4,6,2,0,1,1,1,5,-4,1
22023,1628981,0022300982,"MAR 17, 2024",ATL @ LAC,W,22,2,6,0.333,0,0,0.0,2,2,1.0,2,5,7,1,2,0,4,4,6,-1,1
22023,1628981,0022300966,"MAR 15, 2024",ATL @ UTA,L,16,1,1,1.0,0,0,0.0,0,0,0.0,1,4,5,2,2,0,0,3,2,-2,1
22023,1628981,0022300953,"MAR 13, 2024",ATL @ POR,L,21,3,5,0.6,0,0,0.0,0,0,0.0,1,6,7,0,1,1,2,2,6,2,1
22023,1628981,0022300925,"MAR 10, 2024",ATL vs. NOP,L,22,3,5,0.6,0,0,0.0,0,0,0.0,3,8,11,2,2,3,1,3,6,-17,1
22023,1628981,0022300913,"MAR 08, 2024",ATL @ MEM,W,21,0,1,0.0,0,0,0.0,1,2,0.5,1,6,7,0,2,0,1,3,1,-6,1
22023,1628981,0022300895,"MAR 06, 2024",ATL vs. CLE,W,25,3,6,0.5,0,0,0.0,1,2,0.5,1,9,10,2,2,1,0,3,7,5,1
22023,1628981,0022300889,"MAR 05, 2024",ATL @ NYK,W,23,2,4,0.5,0,0,0.0,0,0,0.0,3,4,7,0,0,2,7,4,4,3,1
22023,1628981,0022300866,"MAR 02, 2024",ATL @ BKN,L,19,4,5,0.8,0,0,0.0,2,2,1.0,2,2,4,1,0,3,0,4,10,1,1
22023,1628981,0022300851,"FEB 29, 2024",ATL @ BKN,L,18,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,1,2,0,1,2,2,-18,1
22023,1628981,0022300835,"FEB 27, 2024",ATL vs. UTA,W,18,4,4,1.0,0,0,0.0,0,0,0.0,3,0,3,1,0,0,1,2,8,13,1
22023,1628981,0022300821,"FEB 25, 2024",ATL vs. ORL,W,19,2,5,0.4,0,0,0.0,3,4,0.75,0,1,1,4,2,0,0,2,7,14,1
22023,1628981,0022300804,"FEB 23, 2024",ATL vs. TOR,L,11,5,8,0.625,0,0,0.0,2,4,0.5,4,0,4,0,1,0,1,0,12,-1,1
22023,1628981,0022300777,"FEB 14, 2024",ATL @ CHA,L,26,2,5,0.4,0,0,0.0,2,2,1.0,3,9,12,1,1,1,0,5,6,-21,1
22023,1628981,0022300763,"FEB 12, 2024",ATL vs. CHI,L,12,2,5,0.4,0,0,0.0,0,0,0.0,4,3,7,0,0,0,0,3,4,-4,1
22023,1628981,0022300742,"FEB 09, 2024",ATL @ PHI,W,14,4,4,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,2,0,4,8,-2,1
22023,1628981,0022300729,"FEB 07, 2024",ATL @ BOS,L,12,2,4,0.5,0,0,0.0,5,6,0.833,1,3,4,1,0,0,1,1,9,-12,1
22023,1628981,0022300716,"FEB 05, 2024",ATL vs. LAC,L,14,3,6,0.5,0,0,0.0,1,3,0.333,1,3,4,1,0,2,0,1,7,2,1
22023,1628981,0022300595,"JAN 20, 2024",ATL vs. CLE,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,3,1
22023,1628981,0022300543,"JAN 13, 2024",ATL vs. WAS,L,5,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,1,0,4,1,1
22023,1628981,0022300533,"JAN 12, 2024",ATL vs. IND,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,1
22023,1628981,0022300521,"JAN 10, 2024",ATL vs. PHI,W,17,3,4,0.75,0,0,0.0,2,9,0.222,2,3,5,0,1,3,1,2,8,8,1
22023,1628981,0022300480,"JAN 05, 2024",ATL @ IND,L,7,2,2,1.0,0,0,0.0,2,2,1.0,0,2,2,0,0,1,0,1,6,-2,1
22023,1628981,0022300445,"DEC 31, 2023",ATL @ WAS,W,15,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,2,1,0,1,4,0,7,1
22023,1628981,0022300336,"DEC 16, 2023",ATL @ CLE,L,16,5,7,0.714,0,0,0.0,3,5,0.6,2,6,8,1,0,1,0,2,13,7,1
22023,1628981,0022300330,"DEC 15, 2023",ATL @ TOR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
22023,1628981,0022300055,"NOV 28, 2023",ATL @ CLE,L,4,1,6,0.167,0,0,0.0,0,0,0.0,2,1,3,0,0,0,1,1,2,0,1
22023,1628981,0022300241,"NOV 25, 2023",ATL @ WAS,W,5,2,2,1.0,0,0,0.0,1,1,1.0,1,0,1,0,0,0,1,0,5,-2,1
22023,1628981,0022300172,"NOV 09, 2023",ATL @ ORL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,7,1
22023,1628981,0022300104,"OCT 30, 2023",ATL vs. MIN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
22023,1628981,0022300097,"OCT 29, 2023",ATL @ MIL,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,-7,1
22023,1631121,0022301187,"APR 14, 2024",CHA @ CLE,W,30,6,14,0.429,2,6,0.333,4,4,1.0,1,2,3,4,0,1,0,0,18,-7,1
22023,1631121,0022301173,"APR 12, 2024",CHA @ BOS,L,20,1,4,0.25,0,1,0.0,6,8,0.75,0,2,2,1,0,1,3,0,8,-26,1
22023,1631121,0022301159,"APR 10, 2024",CHA @ ATL,W,8,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,5,-1,1
22023,1631121,0022301144,"APR 09, 2024",CHA vs. DAL,L,4,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,1,0,0,0,2,-2,1
22023,1631121,0022301102,"APR 03, 2024",CHA vs. POR,L,18,3,9,0.333,1,2,0.5,0,0,0.0,0,3,3,0,0,1,1,2,7,0,1
22023,1631121,0022301087,"APR 01, 2024",CHA vs. BOS,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
22023,1631121,0022301079,"MAR 31, 2024",CHA vs. LAC,L,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-5,1
22023,1631121,0022301062,"MAR 29, 2024",CHA vs. GSW,L,2,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,0,1
22023,1631121,0022301033,"MAR 25, 2024",CHA @ CLE,L,3,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,1
22023,1631121,0022300910,"MAR 08, 2024",CHA @ WAS,L,10,0,2,0.0,0,1,0.0,1,2,0.5,0,1,1,0,1,0,0,1,1,-4,1
22023,1631121,0022300885,"MAR 05, 2024",CHA vs. ORL,L,18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,-12,1
22023,1631121,0022300875,"MAR 03, 2024",CHA @ TOR,L,16,3,3,1.0,0,0,0.0,2,3,0.667,0,1,1,2,1,0,0,2,8,6,1
22023,1631121,0022300858,"MAR 01, 2024",CHA @ PHI,L,9,1,3,0.333,0,2,0.0,0,1,0.0,0,1,1,0,1,1,0,1,2,1,1
22023,1631121,0022300840,"FEB 27, 2024",CHA @ MIL,L,5,0,0,0.0,0,0,0.0,4,4,1.0,0,2,2,2,0,0,0,0,4,9,1
22023,1631121,0022300826,"FEB 25, 2024",CHA @ POR,W,21,1,3,0.333,0,1,0.0,2,2,1.0,0,4,4,1,0,1,0,0,4,17,1
22023,1631121,0022300811,"FEB 23, 2024",CHA @ GSW,L,7,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,0,0,-9,1
22023,1631121,0022300777,"FEB 14, 2024",CHA vs. ATL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22023,1631121,0022300745,"FEB 09, 2024",CHA @ MIL,L,30,5,10,0.5,2,5,0.4,3,4,0.75,0,5,5,0,1,0,1,5,15,-19,1
22023,1631121,0022300726,"FEB 07, 2024",CHA vs. TOR,L,15,4,7,0.571,2,5,0.4,0,0,0.0,1,3,4,1,0,0,0,2,10,6,1
22023,1631121,0022300713,"FEB 05, 2024",CHA vs. LAL,L,24,4,7,0.571,1,1,1.0,1,2,0.5,1,3,4,1,2,0,2,3,10,-5,1
22023,1631121,0022300707,"FEB 04, 2024",CHA vs. IND,L,16,0,2,0.0,0,1,0.0,4,4,1.0,0,1,1,1,0,0,0,0,4,-12,1
22023,1631121,0022300695,"FEB 02, 2024",CHA @ OKC,L,25,6,10,0.6,0,3,0.0,3,4,0.75,1,2,3,3,4,1,2,5,15,-7,1
22023,1631121,0022300674,"JAN 31, 2024",CHA vs. CHI,L,13,1,4,0.25,0,2,0.0,3,4,0.75,0,2,2,2,0,0,0,0,5,-9,1
22023,1631121,0022300657,"JAN 29, 2024",CHA vs. NYK,L,2,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-3,1
22023,1631121,0022300635,"JAN 26, 2024",CHA vs. HOU,L,7,3,5,0.6,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,1,8,3,1
22023,1631121,0022300610,"JAN 22, 2024",CHA @ MIN,W,6,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-12,1
22023,1631121,0022300593,"JAN 20, 2024",CHA vs. PHI,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1
22023,1631121,0022300551,"JAN 14, 2024",CHA @ MIA,L,5,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,1,1
22023,1631121,0022300541,"JAN 12, 2024",CHA @ SAS,L,24,5,7,0.714,1,2,0.5,1,1,1.0,0,0,0,0,1,0,4,1,12,-18,1
22023,1631121,0022300518,"JAN 10, 2024",CHA vs. SAC,L,10,1,2,0.5,1,2,0.5,1,2,0.5,0,2,2,1,0,0,1,0,4,-2,1
22023,1631121,0022300506,"JAN 08, 2024",CHA vs. CHI,L,24,1,7,0.143,1,5,0.2,0,0,0.0,0,1,1,2,0,0,0,1,3,-6,1
22023,1631121,0022300484,"JAN 05, 2024",CHA @ CHI,L,5,0,4,0.0,0,1,0.0,0,0,0.0,2,0,2,0,0,0,1,0,0,-2,1
